experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
4942	chr8	102781112	102781131	-	53.5	<<	7	24	66
4943	chr5	49961991	49962010	-	53.3	<<	7	24	66
4944	chr9	26776356	26776375	-	53.12	<<	7	24	66
4945	chr9	51152589	51152608	-	53.06	<<	7	24	66
4946	chr8	58566264	58566283	+	52.88	<<	7	24	66
4947	chr12	40837731	40837750	+	52.84	<<	7	24	66
4948	chr6	101261721	101261740	-	52.5	<<	7	24	66
4949	chr8	36523116	36523135	-	52.5	<<	7	24	66
4950	chr8	45342919	45342938	+	0.05832	<<	7	24	66
4951	chr2	27771666	27771685	-	0.05875	<<	7	24	66
4952	chr9	51333610	51333629	-	0.05902	<<	7	24	66
4953	chr1	35713888	35713907	+	0.05902	<<	7	24	66
4954	chr11	57783694	57783713	-	0.06	<<	7	24	66
4955	chr6	94057464	94057483	+	0.06033	<<	7	24	66
4956	chr16	23157002	23157021	-	0.0607	<<	7	24	66
4957	chr11	102262359	102262378	-	0.06146	<<	7	24	66
4958	chr9	71627181	71627200	+	0.06238	<<	7	24	66
4959	chr13	109771756	109771775	+	0.063	<<	7	24	66
4960	chr2	48886252	48886271	-	53.7	<<	8	24	66
4961	chr12	35192359	35192378	-	53.66	<<	8	24	66
4962	chr8	102781112	102781131	-	53.5	<<	8	24	66
4963	chr5	49961991	49962010	-	53.3	<<	8	24	66
4964	chr9	26776356	26776375	-	53.12	<<	8	24	66
4965	chr9	51152589	51152608	-	53.06	<<	8	24	66
4966	chr8	58566264	58566283	+	52.88	<<	8	24	66
4967	chr12	40837731	40837750	+	52.84	<<	8	24	66
4968	chr6	101261721	101261740	-	52.5	<<	8	24	66
4969	chr8	36523116	36523135	-	52.5	<<	8	24	66
4970	chr8	45342919	45342938	+	0.05832	<<	8	24	66
4971	chr2	27771666	27771685	-	0.05875	<<	8	24	66
4972	chr9	51333610	51333629	-	0.05902	<<	8	24	66
4973	chr1	35713888	35713907	+	0.05902	<<	8	24	66
4974	chr11	57783694	57783713	-	0.06	<<	8	24	66
4975	chr6	94057464	94057483	+	0.06033	<<	8	24	66
4976	chr16	23157002	23157021	-	0.0607	<<	8	24	66
4977	chr11	102262359	102262378	-	0.06146	<<	8	24	66
4978	chr9	71627181	71627200	+	0.06238	<<	8	24	66
4979	chr13	109771756	109771775	+	0.063	<<	8	24	66
4980	chr2	48886252	48886271	-	53.7	<<	9	24	66
4981	chr12	35192359	35192378	-	53.66	<<	9	24	66
4982	chr8	102781112	102781131	-	53.5	<<	9	24	66
4983	chr5	49961991	49962010	-	53.3	<<	9	24	66
4984	chr9	26776356	26776375	-	53.12	<<	9	24	66
4985	chr9	51152589	51152608	-	53.06	<<	9	24	66
4986	chr8	58566264	58566283	+	52.88	<<	9	24	66
4987	chr12	40837731	40837750	+	52.84	<<	9	24	66
4988	chr6	101261721	101261740	-	52.5	<<	9	24	66
4989	chr8	36523116	36523135	-	52.5	<<	9	24	66
4990	chr8	45342919	45342938	+	0.05832	<<	9	24	66
4991	chr2	27771666	27771685	-	0.05875	<<	9	24	66
4992	chr9	51333610	51333629	-	0.05902	<<	9	24	66
4993	chr1	35713888	35713907	+	0.05902	<<	9	24	66
4994	chr11	57783694	57783713	-	0.06	<<	9	24	66
4995	chr6	94057464	94057483	+	0.06033	<<	9	24	66
4996	chr16	23157002	23157021	-	0.0607	<<	9	24	66
4997	chr11	102262359	102262378	-	0.06146	<<	9	24	66
4998	chr9	71627181	71627200	+	0.06238	<<	9	24	66
4999	chr13	109771756	109771775	+	0.063	<<	9	24	66
5000	chr2	48886252	48886271	-	53.7	<<	0	25	65
5001	chr12	35192359	35192378	-	53.66	<<	0	25	65
5002	chr8	102781112	102781131	-	53.5	<<	0	25	65
5003	chr5	49961991	49962010	-	53.3	<<	0	25	65
5004	chr9	26776356	26776375	-	53.12	<<	0	25	65
5005	chr9	51152589	51152608	-	53.06	<<	0	25	65
5006	chr8	58566264	58566283	+	52.88	<<	0	25	65
5007	chr12	40837731	40837750	+	52.84	<<	0	25	65
5008	chr6	101261721	101261740	-	52.5	<<	0	25	65
5009	chr8	36523116	36523135	-	52.5	<<	0	25	65
5010	chr8	45342919	45342938	+	0.05832	<<	0	25	65
5011	chr2	27771666	27771685	-	0.05875	<<	0	25	65
5012	chr9	51333610	51333629	-	0.05902	<<	0	25	65
5013	chr1	35713888	35713907	+	0.05902	<<	0	25	65
5014	chr11	57783694	57783713	-	0.06	<<	0	25	65
5015	chr6	94057464	94057483	+	0.06033	<<	0	25	65
5016	chr16	23157002	23157021	-	0.0607	<<	0	25	65
5017	chr11	102262359	102262378	-	0.06146	<<	0	25	65
5018	chr9	71627181	71627200	+	0.06238	<<	0	25	65
5019	chr13	109771756	109771775	+	0.063	<<	0	25	65
5020	chr2	48886252	48886271	-	53.7	<<	1	25	65
5021	chr12	35192359	35192378	-	53.66	<<	1	25	65
5022	chr8	102781112	102781131	-	53.5	<<	1	25	65
5023	chr5	49961991	49962010	-	53.3	<<	1	25	65
5024	chr9	26776356	26776375	-	53.12	<<	1	25	65
5025	chr9	51152589	51152608	-	53.06	<<	1	25	65
5026	chr8	58566264	58566283	+	52.88	<<	1	25	65
5027	chr12	40837731	40837750	+	52.84	<<	1	25	65
5028	chr6	101261721	101261740	-	52.5	<<	1	25	65
5029	chr8	36523116	36523135	-	52.5	<<	1	25	65
5030	chr8	45342919	45342938	+	0.05832	<<	1	25	65
5031	chr2	27771666	27771685	-	0.05875	<<	1	25	65
5032	chr9	51333610	51333629	-	0.05902	<<	1	25	65
5033	chr1	35713888	35713907	+	0.05902	<<	1	25	65
5034	chr11	57783694	57783713	-	0.06	<<	1	25	65
5035	chr6	94057464	94057483	+	0.06033	<<	1	25	65
5036	chr16	23157002	23157021	-	0.0607	<<	1	25	65
5037	chr11	102262359	102262378	-	0.06146	<<	1	25	65
5038	chr9	71627181	71627200	+	0.06238	<<	1	25	65
5039	chr13	109771756	109771775	+	0.063	<<	1	25	65
5040	chr2	48886252	48886271	-	53.7	<<	2	25	65
5041	chr12	35192359	35192378	-	53.66	<<	2	25	65
5042	chr8	102781112	102781131	-	53.5	<<	2	25	65
5043	chr5	49961991	49962010	-	53.3	<<	2	25	65
5044	chr9	26776356	26776375	-	53.12	<<	2	25	65
5045	chr9	51152589	51152608	-	53.06	<<	2	25	65
5046	chr8	58566264	58566283	+	52.88	<<	2	25	65
5047	chr12	40837731	40837750	+	52.84	<<	2	25	65
5048	chr6	101261721	101261740	-	52.5	<<	2	25	65
5049	chr8	36523116	36523135	-	52.5	<<	2	25	65
5050	chr8	45342919	45342938	+	0.05832	<<	2	25	65
5051	chr2	27771666	27771685	-	0.05875	<<	2	25	65
5052	chr9	51333610	51333629	-	0.05902	<<	2	25	65
5053	chr1	35713888	35713907	+	0.05902	<<	2	25	65
5054	chr11	57783694	57783713	-	0.06	<<	2	25	65
5055	chr6	94057464	94057483	+	0.06033	<<	2	25	65
5056	chr16	23157002	23157021	-	0.0607	<<	2	25	65
5057	chr11	102262359	102262378	-	0.06146	<<	2	25	65
5058	chr9	71627181	71627200	+	0.06238	<<	2	25	65
5059	chr13	109771756	109771775	+	0.063	<<	2	25	65
5060	chr2	48886252	48886271	-	53.7	<<	3	25	65
5061	chr12	35192359	35192378	-	53.66	<<	3	25	65
5062	chr8	102781112	102781131	-	53.5	<<	3	25	65
5063	chr5	49961991	49962010	-	53.3	<<	3	25	65
5064	chr9	26776356	26776375	-	53.12	<<	3	25	65
5065	chr9	51152589	51152608	-	53.06	<<	3	25	65
5066	chr8	58566264	58566283	+	52.88	<<	3	25	65
5067	chr12	40837731	40837750	+	52.84	<<	3	25	65
5068	chr6	101261721	101261740	-	52.5	<<	3	25	65
5069	chr8	36523116	36523135	-	52.5	<<	3	25	65
5070	chr8	45342919	45342938	+	0.05832	<<	3	25	65
5071	chr2	27771666	27771685	-	0.05875	<<	3	25	65
5072	chr9	51333610	51333629	-	0.05902	<<	3	25	65
5073	chr1	35713888	35713907	+	0.05902	<<	3	25	65
5074	chr11	57783694	57783713	-	0.06	<<	3	25	65
5075	chr6	94057464	94057483	+	0.06033	<<	3	25	65
5076	chr16	23157002	23157021	-	0.0607	<<	3	25	65
5077	chr11	102262359	102262378	-	0.06146	<<	3	25	65
5078	chr9	71627181	71627200	+	0.06238	<<	3	25	65
5079	chr13	109771756	109771775	+	0.063	<<	3	25	65
5080	chr2	48886252	48886271	-	53.7	<<	4	25	65
5081	chr12	35192359	35192378	-	53.66	<<	4	25	65
5082	chr8	102781112	102781131	-	53.5	<<	4	25	65
5083	chr5	49961991	49962010	-	53.3	<<	4	25	65
5084	chr9	26776356	26776375	-	53.12	<<	4	25	65
5085	chr9	51152589	51152608	-	53.06	<<	4	25	65
5086	chr8	58566264	58566283	+	52.88	<<	4	25	65
5087	chr12	40837731	40837750	+	52.84	<<	4	25	65
5088	chr6	101261721	101261740	-	52.5	<<	4	25	65
5089	chr8	36523116	36523135	-	52.5	<<	4	25	65
5090	chr8	45342919	45342938	+	0.05832	<<	4	25	65
5091	chr2	27771666	27771685	-	0.05875	<<	4	25	65
5092	chr9	51333610	51333629	-	0.05902	<<	4	25	65
5093	chr1	35713888	35713907	+	0.05902	<<	4	25	65
5094	chr11	57783694	57783713	-	0.06	<<	4	25	65
5095	chr6	94057464	94057483	+	0.06033	<<	4	25	65
5096	chr16	23157002	23157021	-	0.0607	<<	4	25	65
5097	chr11	102262359	102262378	-	0.06146	<<	4	25	65
5098	chr9	71627181	71627200	+	0.06238	<<	4	25	65
5099	chr13	109771756	109771775	+	0.063	<<	4	25	65
5100	chr2	48886252	48886271	-	53.7	<<	5	25	65
5101	chr12	35192359	35192378	-	53.66	<<	5	25	65
5102	chr8	102781112	102781131	-	53.5	<<	5	25	65
5103	chr5	49961991	49962010	-	53.3	<<	5	25	65
5104	chr9	26776356	26776375	-	53.12	<<	5	25	65
5105	chr9	51152589	51152608	-	53.06	<<	5	25	65
5106	chr8	58566264	58566283	+	52.88	<<	5	25	65
5107	chr12	40837731	40837750	+	52.84	<<	5	25	65
5108	chr6	101261721	101261740	-	52.5	<<	5	25	65
5109	chr8	36523116	36523135	-	52.5	<<	5	25	65
5110	chr8	45342919	45342938	+	0.05832	<<	5	25	65
5111	chr2	27771666	27771685	-	0.05875	<<	5	25	65
5112	chr9	51333610	51333629	-	0.05902	<<	5	25	65
5113	chr1	35713888	35713907	+	0.05902	<<	5	25	65
5114	chr11	57783694	57783713	-	0.06	<<	5	25	65
5115	chr6	94057464	94057483	+	0.06033	<<	5	25	65
5116	chr16	23157002	23157021	-	0.0607	<<	5	25	65
5117	chr11	102262359	102262378	-	0.06146	<<	5	25	65
5118	chr9	71627181	71627200	+	0.06238	<<	5	25	65
5119	chr13	109771756	109771775	+	0.063	<<	5	25	65
5120	chr2	48886252	48886271	-	53.7	<<	6	25	65
5121	chr12	35192359	35192378	-	53.66	<<	6	25	65
5122	chr8	102781112	102781131	-	53.5	<<	6	25	65
5123	chr5	49961991	49962010	-	53.3	<<	6	25	65
5124	chr9	26776356	26776375	-	53.12	<<	6	25	65
5125	chr9	51152589	51152608	-	53.06	<<	6	25	65
5126	chr8	58566264	58566283	+	52.88	<<	6	25	65
5127	chr12	40837731	40837750	+	52.84	<<	6	25	65
5128	chr6	101261721	101261740	-	52.5	<<	6	25	65
5129	chr8	36523116	36523135	-	52.5	<<	6	25	65
5130	chr8	45342919	45342938	+	0.05832	<<	6	25	65
5131	chr2	27771666	27771685	-	0.05875	<<	6	25	65
5132	chr9	51333610	51333629	-	0.05902	<<	6	25	65
5133	chr1	35713888	35713907	+	0.05902	<<	6	25	65
5134	chr11	57783694	57783713	-	0.06	<<	6	25	65
5135	chr6	94057464	94057483	+	0.06033	<<	6	25	65
5136	chr16	23157002	23157021	-	0.0607	<<	6	25	65
5137	chr11	102262359	102262378	-	0.06146	<<	6	25	65
5138	chr9	71627181	71627200	+	0.06238	<<	6	25	65
5139	chr13	109771756	109771775	+	0.063	<<	6	25	65
5140	chr2	48886252	48886271	-	53.7	<<	7	25	65
5141	chr12	35192359	35192378	-	53.66	<<	7	25	65
5142	chr8	102781112	102781131	-	53.5	<<	7	25	65
5143	chr5	49961991	49962010	-	53.3	<<	7	25	65
5144	chr9	26776356	26776375	-	53.12	<<	7	25	65
5145	chr9	51152589	51152608	-	53.06	<<	7	25	65
5146	chr8	58566264	58566283	+	52.88	<<	7	25	65
5147	chr12	40837731	40837750	+	52.84	<<	7	25	65
5148	chr6	101261721	101261740	-	52.5	<<	7	25	65
5149	chr8	36523116	36523135	-	52.5	<<	7	25	65
5150	chr8	45342919	45342938	+	0.05832	<<	7	25	65
5151	chr2	27771666	27771685	-	0.05875	<<	7	25	65
5152	chr9	51333610	51333629	-	0.05902	<<	7	25	65
5153	chr1	35713888	35713907	+	0.05902	<<	7	25	65
5154	chr11	57783694	57783713	-	0.06	<<	7	25	65
5155	chr6	94057464	94057483	+	0.06033	<<	7	25	65
5156	chr16	23157002	23157021	-	0.0607	<<	7	25	65
5157	chr11	102262359	102262378	-	0.06146	<<	7	25	65
5158	chr9	71627181	71627200	+	0.06238	<<	7	25	65
5159	chr13	109771756	109771775	+	0.063	<<	7	25	65
5160	chr2	48886252	48886271	-	53.7	<<	8	25	65
5161	chr12	35192359	35192378	-	53.66	<<	8	25	65
5162	chr8	102781112	102781131	-	53.5	<<	8	25	65
5163	chr5	49961991	49962010	-	53.3	<<	8	25	65
5164	chr9	26776356	26776375	-	53.12	<<	8	25	65
5165	chr9	51152589	51152608	-	53.06	<<	8	25	65
5166	chr8	58566264	58566283	+	52.88	<<	8	25	65
5167	chr12	40837731	40837750	+	52.84	<<	8	25	65
5168	chr6	101261721	101261740	-	52.5	<<	8	25	65
5169	chr8	36523116	36523135	-	52.5	<<	8	25	65
5170	chr8	45342919	45342938	+	0.05832	<<	8	25	65
5171	chr2	27771666	27771685	-	0.05875	<<	8	25	65
5172	chr9	51333610	51333629	-	0.05902	<<	8	25	65
5173	chr1	35713888	35713907	+	0.05902	<<	8	25	65
5174	chr11	57783694	57783713	-	0.06	<<	8	25	65
5175	chr6	94057464	94057483	+	0.06033	<<	8	25	65
5176	chr16	23157002	23157021	-	0.0607	<<	8	25	65
5177	chr11	102262359	102262378	-	0.06146	<<	8	25	65
5178	chr9	71627181	71627200	+	0.06238	<<	8	25	65
5179	chr13	109771756	109771775	+	0.063	<<	8	25	65
5180	chr2	48886252	48886271	-	53.7	<<	9	25	65
5181	chr12	35192359	35192378	-	53.66	<<	9	25	65
5182	chr8	102781112	102781131	-	53.5	<<	9	25	65
5183	chr5	49961991	49962010	-	53.3	<<	9	25	65
5184	chr9	26776356	26776375	-	53.12	<<	9	25	65
5185	chr9	51152589	51152608	-	53.06	<<	9	25	65
5186	chr8	58566264	58566283	+	52.88	<<	9	25	65
5187	chr12	40837731	40837750	+	52.84	<<	9	25	65
5188	chr6	101261721	101261740	-	52.5	<<	9	25	65
5189	chr8	36523116	36523135	-	52.5	<<	9	25	65
5190	chr8	45342919	45342938	+	0.05832	<<	9	25	65
5191	chr2	27771666	27771685	-	0.05875	<<	9	25	65
5192	chr9	51333610	51333629	-	0.05902	<<	9	25	65
5193	chr1	35713888	35713907	+	0.05902	<<	9	25	65
5194	chr11	57783694	57783713	-	0.06	<<	9	25	65
5195	chr6	94057464	94057483	+	0.06033	<<	9	25	65
5196	chr16	23157002	23157021	-	0.0607	<<	9	25	65
5197	chr11	102262359	102262378	-	0.06146	<<	9	25	65
5198	chr9	71627181	71627200	+	0.06238	<<	9	25	65
5199	chr13	109771756	109771775	+	0.063	<<	9	25	65
5200	chr2	48886252	48886271	-	53.7	<<	0	26	64
5201	chr12	35192359	35192378	-	53.66	<<	0	26	64
5202	chr8	102781112	102781131	-	53.5	<<	0	26	64
5203	chr5	49961991	49962010	-	53.3	<<	0	26	64
5204	chr9	26776356	26776375	-	53.12	<<	0	26	64
5205	chr9	51152589	51152608	-	53.06	<<	0	26	64
5206	chr8	58566264	58566283	+	52.88	<<	0	26	64
5207	chr12	40837731	40837750	+	52.84	<<	0	26	64
5208	chr6	101261721	101261740	-	52.5	<<	0	26	64
5209	chr8	36523116	36523135	-	52.5	<<	0	26	64
5210	chr8	45342919	45342938	+	0.05832	<<	0	26	64
5211	chr2	27771666	27771685	-	0.05875	<<	0	26	64
5212	chr9	51333610	51333629	-	0.05902	<<	0	26	64
5213	chr1	35713888	35713907	+	0.05902	<<	0	26	64
5214	chr11	57783694	57783713	-	0.06	<<	0	26	64
5215	chr6	94057464	94057483	+	0.06033	<<	0	26	64
5216	chr16	23157002	23157021	-	0.0607	<<	0	26	64
5217	chr11	102262359	102262378	-	0.06146	<<	0	26	64
5218	chr9	71627181	71627200	+	0.06238	<<	0	26	64
5219	chr13	109771756	109771775	+	0.063	<<	0	26	64
5220	chr2	48886252	48886271	-	53.7	<<	1	26	64
5221	chr12	35192359	35192378	-	53.66	<<	1	26	64
5222	chr8	102781112	102781131	-	53.5	<<	1	26	64
5223	chr5	49961991	49962010	-	53.3	<<	1	26	64
5224	chr9	26776356	26776375	-	53.12	<<	1	26	64
5225	chr9	51152589	51152608	-	53.06	<<	1	26	64
5226	chr8	58566264	58566283	+	52.88	<<	1	26	64
5227	chr12	40837731	40837750	+	52.84	<<	1	26	64
5228	chr6	101261721	101261740	-	52.5	<<	1	26	64
5229	chr8	36523116	36523135	-	52.5	<<	1	26	64
5230	chr8	45342919	45342938	+	0.05832	<<	1	26	64
5231	chr2	27771666	27771685	-	0.05875	<<	1	26	64
5232	chr9	51333610	51333629	-	0.05902	<<	1	26	64
5233	chr1	35713888	35713907	+	0.05902	<<	1	26	64
5234	chr11	57783694	57783713	-	0.06	<<	1	26	64
5235	chr6	94057464	94057483	+	0.06033	<<	1	26	64
5236	chr16	23157002	23157021	-	0.0607	<<	1	26	64
5237	chr11	102262359	102262378	-	0.06146	<<	1	26	64
5238	chr9	71627181	71627200	+	0.06238	<<	1	26	64
5239	chr13	109771756	109771775	+	0.063	<<	1	26	64
5240	chr2	48886252	48886271	-	53.7	<<	2	26	64
5241	chr12	35192359	35192378	-	53.66	<<	2	26	64
5242	chr8	102781112	102781131	-	53.5	<<	2	26	64
5243	chr5	49961991	49962010	-	53.3	<<	2	26	64
5244	chr9	26776356	26776375	-	53.12	<<	2	26	64
5245	chr9	51152589	51152608	-	53.06	<<	2	26	64
5246	chr8	58566264	58566283	+	52.88	<<	2	26	64
5247	chr12	40837731	40837750	+	52.84	<<	2	26	64
5248	chr6	101261721	101261740	-	52.5	<<	2	26	64
5249	chr8	36523116	36523135	-	52.5	<<	2	26	64
5250	chr8	45342919	45342938	+	0.05832	<<	2	26	64
5251	chr2	27771666	27771685	-	0.05875	<<	2	26	64
5252	chr9	51333610	51333629	-	0.05902	<<	2	26	64
5253	chr1	35713888	35713907	+	0.05902	<<	2	26	64
5254	chr11	57783694	57783713	-	0.06	<<	2	26	64
5255	chr6	94057464	94057483	+	0.06033	<<	2	26	64
5256	chr16	23157002	23157021	-	0.0607	<<	2	26	64
5257	chr11	102262359	102262378	-	0.06146	<<	2	26	64
5258	chr9	71627181	71627200	+	0.06238	<<	2	26	64
5259	chr13	109771756	109771775	+	0.063	<<	2	26	64
5260	chr2	48886252	48886271	-	53.7	<<	3	26	64
5261	chr12	35192359	35192378	-	53.66	<<	3	26	64
5262	chr8	102781112	102781131	-	53.5	<<	3	26	64
5263	chr5	49961991	49962010	-	53.3	<<	3	26	64
5264	chr9	26776356	26776375	-	53.12	<<	3	26	64
5265	chr9	51152589	51152608	-	53.06	<<	3	26	64
5266	chr8	58566264	58566283	+	52.88	<<	3	26	64
5267	chr12	40837731	40837750	+	52.84	<<	3	26	64
5268	chr6	101261721	101261740	-	52.5	<<	3	26	64
5269	chr8	36523116	36523135	-	52.5	<<	3	26	64
5270	chr8	45342919	45342938	+	0.05832	<<	3	26	64
5271	chr2	27771666	27771685	-	0.05875	<<	3	26	64
5272	chr9	51333610	51333629	-	0.05902	<<	3	26	64
5273	chr1	35713888	35713907	+	0.05902	<<	3	26	64
5274	chr11	57783694	57783713	-	0.06	<<	3	26	64
5275	chr6	94057464	94057483	+	0.06033	<<	3	26	64
5276	chr16	23157002	23157021	-	0.0607	<<	3	26	64
5277	chr11	102262359	102262378	-	0.06146	<<	3	26	64
5278	chr9	71627181	71627200	+	0.06238	<<	3	26	64
5279	chr13	109771756	109771775	+	0.063	<<	3	26	64
5280	chr2	48886252	48886271	-	53.7	<<	4	26	64
5281	chr12	35192359	35192378	-	53.66	<<	4	26	64
5282	chr8	102781112	102781131	-	53.5	<<	4	26	64
5283	chr5	49961991	49962010	-	53.3	<<	4	26	64
5284	chr9	26776356	26776375	-	53.12	<<	4	26	64
5285	chr9	51152589	51152608	-	53.06	<<	4	26	64
5286	chr8	58566264	58566283	+	52.88	<<	4	26	64
5287	chr12	40837731	40837750	+	52.84	<<	4	26	64
5288	chr6	101261721	101261740	-	52.5	<<	4	26	64
5289	chr8	36523116	36523135	-	52.5	<<	4	26	64
5290	chr8	45342919	45342938	+	0.05832	<<	4	26	64
5291	chr2	27771666	27771685	-	0.05875	<<	4	26	64
5292	chr9	51333610	51333629	-	0.05902	<<	4	26	64
5293	chr1	35713888	35713907	+	0.05902	<<	4	26	64
5294	chr11	57783694	57783713	-	0.06	<<	4	26	64
5295	chr6	94057464	94057483	+	0.06033	<<	4	26	64
5296	chr16	23157002	23157021	-	0.0607	<<	4	26	64
5297	chr11	102262359	102262378	-	0.06146	<<	4	26	64
5298	chr9	71627181	71627200	+	0.06238	<<	4	26	64
5299	chr13	109771756	109771775	+	0.063	<<	4	26	64
5300	chr2	48886252	48886271	-	53.7	<<	5	26	64
5301	chr12	35192359	35192378	-	53.66	<<	5	26	64
5302	chr8	102781112	102781131	-	53.5	<<	5	26	64
5303	chr5	49961991	49962010	-	53.3	<<	5	26	64
5304	chr9	26776356	26776375	-	53.12	<<	5	26	64
5305	chr9	51152589	51152608	-	53.06	<<	5	26	64
5306	chr8	58566264	58566283	+	52.88	<<	5	26	64
5307	chr12	40837731	40837750	+	52.84	<<	5	26	64
5308	chr6	101261721	101261740	-	52.5	<<	5	26	64
5309	chr8	36523116	36523135	-	52.5	<<	5	26	64
5310	chr8	45342919	45342938	+	0.05832	<<	5	26	64
5311	chr2	27771666	27771685	-	0.05875	<<	5	26	64
5312	chr9	51333610	51333629	-	0.05902	<<	5	26	64
5313	chr1	35713888	35713907	+	0.05902	<<	5	26	64
5314	chr11	57783694	57783713	-	0.06	<<	5	26	64
5315	chr6	94057464	94057483	+	0.06033	<<	5	26	64
5316	chr16	23157002	23157021	-	0.0607	<<	5	26	64
5317	chr11	102262359	102262378	-	0.06146	<<	5	26	64
5318	chr9	71627181	71627200	+	0.06238	<<	5	26	64
5319	chr13	109771756	109771775	+	0.063	<<	5	26	64
5320	chr2	48886252	48886271	-	53.7	<<	6	26	64
5321	chr12	35192359	35192378	-	53.66	<<	6	26	64
5322	chr8	102781112	102781131	-	53.5	<<	6	26	64
5323	chr5	49961991	49962010	-	53.3	<<	6	26	64
5324	chr9	26776356	26776375	-	53.12	<<	6	26	64
5325	chr9	51152589	51152608	-	53.06	<<	6	26	64
5326	chr8	58566264	58566283	+	52.88	<<	6	26	64
5327	chr12	40837731	40837750	+	52.84	<<	6	26	64
5328	chr6	101261721	101261740	-	52.5	<<	6	26	64
5329	chr8	36523116	36523135	-	52.5	<<	6	26	64
5330	chr8	45342919	45342938	+	0.05832	<<	6	26	64
5331	chr2	27771666	27771685	-	0.05875	<<	6	26	64
5332	chr9	51333610	51333629	-	0.05902	<<	6	26	64
5333	chr1	35713888	35713907	+	0.05902	<<	6	26	64
5334	chr11	57783694	57783713	-	0.06	<<	6	26	64
5335	chr6	94057464	94057483	+	0.06033	<<	6	26	64
5336	chr16	23157002	23157021	-	0.0607	<<	6	26	64
5337	chr11	102262359	102262378	-	0.06146	<<	6	26	64
5338	chr9	71627181	71627200	+	0.06238	<<	6	26	64
5339	chr13	109771756	109771775	+	0.063	<<	6	26	64
5340	chr2	48886252	48886271	-	53.7	<<	7	26	64
5341	chr12	35192359	35192378	-	53.66	<<	7	26	64
5342	chr8	102781112	102781131	-	53.5	<<	7	26	64
5343	chr5	49961991	49962010	-	53.3	<<	7	26	64
5344	chr9	26776356	26776375	-	53.12	<<	7	26	64
5345	chr9	51152589	51152608	-	53.06	<<	7	26	64
5346	chr8	58566264	58566283	+	52.88	<<	7	26	64
5347	chr12	40837731	40837750	+	52.84	<<	7	26	64
5348	chr6	101261721	101261740	-	52.5	<<	7	26	64
5349	chr8	36523116	36523135	-	52.5	<<	7	26	64
5350	chr8	45342919	45342938	+	0.05832	<<	7	26	64
5351	chr2	27771666	27771685	-	0.05875	<<	7	26	64
5352	chr9	51333610	51333629	-	0.05902	<<	7	26	64
5353	chr1	35713888	35713907	+	0.05902	<<	7	26	64
5354	chr11	57783694	57783713	-	0.06	<<	7	26	64
5355	chr6	94057464	94057483	+	0.06033	<<	7	26	64
5356	chr16	23157002	23157021	-	0.0607	<<	7	26	64
5357	chr11	102262359	102262378	-	0.06146	<<	7	26	64
5358	chr9	71627181	71627200	+	0.06238	<<	7	26	64
5359	chr13	109771756	109771775	+	0.063	<<	7	26	64
5360	chr2	48886252	48886271	-	53.7	<<	8	26	64
5361	chr12	35192359	35192378	-	53.66	<<	8	26	64
5362	chr8	102781112	102781131	-	53.5	<<	8	26	64
5363	chr5	49961991	49962010	-	53.3	<<	8	26	64
5364	chr9	26776356	26776375	-	53.12	<<	8	26	64
5365	chr9	51152589	51152608	-	53.06	<<	8	26	64
5366	chr8	58566264	58566283	+	52.88	<<	8	26	64
5367	chr12	40837731	40837750	+	52.84	<<	8	26	64
5368	chr6	101261721	101261740	-	52.5	<<	8	26	64
5369	chr8	36523116	36523135	-	52.5	<<	8	26	64
5370	chr8	45342919	45342938	+	0.05832	<<	8	26	64
5371	chr2	27771666	27771685	-	0.05875	<<	8	26	64
5372	chr9	51333610	51333629	-	0.05902	<<	8	26	64
5373	chr1	35713888	35713907	+	0.05902	<<	8	26	64
5374	chr11	57783694	57783713	-	0.06	<<	8	26	64
5375	chr6	94057464	94057483	+	0.06033	<<	8	26	64
5376	chr16	23157002	23157021	-	0.0607	<<	8	26	64
5377	chr11	102262359	102262378	-	0.06146	<<	8	26	64
5378	chr9	71627181	71627200	+	0.06238	<<	8	26	64
5379	chr13	109771756	109771775	+	0.063	<<	8	26	64
5380	chr2	48886252	48886271	-	53.7	<<	9	26	64
5381	chr12	35192359	35192378	-	53.66	<<	9	26	64
5382	chr8	102781112	102781131	-	53.5	<<	9	26	64
5383	chr5	49961991	49962010	-	53.3	<<	9	26	64
5384	chr9	26776356	26776375	-	53.12	<<	9	26	64
5385	chr9	51152589	51152608	-	53.06	<<	9	26	64
5386	chr8	58566264	58566283	+	52.88	<<	9	26	64
5387	chr12	40837731	40837750	+	52.84	<<	9	26	64
5388	chr6	101261721	101261740	-	52.5	<<	9	26	64
5389	chr8	36523116	36523135	-	52.5	<<	9	26	64
5390	chr8	45342919	45342938	+	0.05832	<<	9	26	64
5391	chr2	27771666	27771685	-	0.05875	<<	9	26	64
5392	chr9	51333610	51333629	-	0.05902	<<	9	26	64
5393	chr1	35713888	35713907	+	0.05902	<<	9	26	64
5394	chr11	57783694	57783713	-	0.06	<<	9	26	64
5395	chr6	94057464	94057483	+	0.06033	<<	9	26	64
5396	chr16	23157002	23157021	-	0.0607	<<	9	26	64
5397	chr11	102262359	102262378	-	0.06146	<<	9	26	64
5398	chr9	71627181	71627200	+	0.06238	<<	9	26	64
5399	chr13	109771756	109771775	+	0.063	<<	9	26	64
5400	chr2	48886252	48886271	-	53.7	<<	0	27	63
